maiorAtraso,margemBrutaAcumulada,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,percentualRisco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,custos,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito
0,0.3494868569,355,1510.3,60000.0,0.1964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966506.0,0.0,0.0,1000000.0,False,False,1.0,38000.0
4,0.3794353822,0,0.0,340000.0,0.1964285714285714,9651574.0,1426794.0,9852240.0,8425446.0,14248.0,6205835.0,2292802.0,11304885.0,6402872.0,4902013.0,250000.0,False,True,1.0,599598.0
0,0.2818898131,0,0.0,50000.0,0.1964285714285714,2576486.0,1559782.0,3254179.0,1322999.0,371143.0,1271070.0,966925.0,8008849.0,4015527.0,3993322.0,25000.0,False,False,1.0,387353.0
4,0.5213527664,0,0.0,100000.0,0.0357142857142857,3724986.0,1037009.0,3762616.0,2725606.0,0.0,0.0,3653354.0,2970327.0,1038992.0,1931335.0,100000.0,False,False,1.0,16200.0
4,0.6247772648,0,0.0,100000.0,0.1964285714285714,2949687.0,1664725.0,3059460.0,1268510.0,490500.0,1062227.0,777818.0,1853291.0,368155.0,1485136.0,20000.0,False,False,1.0,6160.0
94,0.5122162537,126,238921.23,370000.0,0.1428571428571428,8829130.0,1191484.0,8829130.0,7637646.0,155200.0,0.0,3784279.0,9489572.0,3539445.0,5950127.0,480000.0,False,False,1.0,825036.0
4,0.5537630662,0,0.0,55000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4730906.0,0.0,0.0,600000.0,False,False,1.0,0.0
0,0.2445939113,0,0.0,60000.0,0.125,1206698.0,60445.0,1207457.0,1147011.0,0.0,165668.0,202156.0,2344575.0,1406745.0,937830.0,60000.0,False,False,1.0,5400.0
4,0.3623129083,0,0.0,150000.0,0.1428571428571428,4360652.0,238933.0,4653754.0,2412079.0,0.0,243165.0,992330.0,3604257.0,0.0,0.0,105000.0,False,True,1.0,11100.0
3,0.0,0,0.0,60000.0,0.1964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3222059.0,0.0,0.0,200000.0,False,True,0.0,14580.0
4,0.3076408351,0,0.0,500000.0,0.0892857142857142,128945681.0,114738420.0,240450377.0,51608221.0,40071000.0,47664611.0,39971115.0,280399644.0,76026686.0,204372958.0,8870000.0,False,False,1.0,11216990.0
6,0.3537732052,68,31876.9,75000.0,0.2499999999999999,1259206.0,317532.0,1310153.0,992621.0,0.0,202827.0,0.0,3373176.0,1184448.0,2188728.0,133000.0,False,True,1.0,50600.0
3,0.4818380404,187,22692.0,80000.0,0.1785714285714285,7748884.0,3784217.0,7839347.0,2955130.0,1340000.0,1405980.0,5664305.0,2095901.0,1040118.0,1055783.0,600000.0,True,False,1.0,125000.0
17,0.0,0,0.0,245000.0,0.25,2831799.0,873967.0,3355067.0,2022409.0,458690.0,881596.0,1403994.0,7005281.0,5757631.0,1247650.0,70000.0,False,False,0.0,529931.0
5,0.6075732943,0,0.0,100000.0,0.125,60689927.0,37982344.0,77061830.0,26692303.0,11212484.0,24532711.0,15208175.0,26177587.0,7965993.0,18211594.0,4770000.0,False,False,1.0,4042943.0
4,0.4758011952,155,10866.66,50000.0,0.0892857142857142,10111388.0,504027.0,10402312.0,9898285.0,7970.0,0.0,3107980.0,5480996.0,1538762.0,3942234.0,500000.0,False,False,1.0,535284.0
9,0.4325313281,0,0.0,20000.0,0.3571428571428571,7159708.0,166406.0,7205370.0,6933726.0,4665.0,242843.0,603020.0,0.0,0.0,0.0,30000.0,False,False,1.0,48622.0
0,0.4188724708,0,0.0,50000.0,0.3035714285714285,2927750.0,189205.0,3056484.0,2822509.0,44769.0,749620.0,405279.0,4743289.0,2234136.0,2509153.0,150000.0,False,True,1.0,14580.0
0,0.5611879619,13,1220.0,20000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888885.0,0.0,0.0,100000.0,False,False,1.0,46200.0
4,0.4998650872,18,16500.0,35000.0,0.0892857142857142,7114207.0,1892142.0,9539512.0,7501795.0,2000000.0,0.0,1074053.0,4066458.0,2733836.0,1332622.0,1000000.0,False,False,1.0,299767.0
0,0.4737096339,0,0.0,40000.0,0.1428571428571428,8947667.0,4847097.0,12302901.0,7188484.0,0.0,2931959.0,3165555.0,19600844.0,14814884.0,4785960.0,95400.0,False,True,1.0,184718.0
7,0.2476049383,0,0.0,50000.0,0.1607142857142857,2748514.0,420512.0,13137758.0,11192553.0,0.0,5791990.0,966027.0,10945501.0,2026728.0,8918773.0,1300000.0,False,True,0.973682299,387488.0
3,0.3224337626,26,2972.38,8000.0,0.3035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144380.0,0.0,0.0,350000.0,False,True,1.0,9900.0
0,0.4411045178,0,0.0,10000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124060.0,838561.0,285499.0,150000.0,False,False,1.0,6480.0
0,0.55819139,39,1020.0,20000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3877424.0,0.0,0.0,30000.0,False,False,1.0,43200.0
93,0.5236921561,22,1333.95,30000.0,0.25,541699.0,45935.0,573210.0,516705.0,15500.0,0.0,208447.0,868743.0,298631.0,570112.0,70000.0,False,False,0.9568718479,99000.0
17,0.368013309,13,5450.0,50000.0,0.3571428571428571,2648895.0,40921.0,2694461.0,2541835.0,33550.0,1379822.0,230000.0,5406990.0,2246205.0,3160785.0,150000.0,False,True,0.9639938015,123282.0
4,0.3830501564,0,0.0,30000.0,0.2321428571428571,987594.0,1021939.0,1024332.0,1024332.0,65074.0,0.0,895501.0,1898158.0,564368.0,1333790.0,50000.0,False,False,1.0,39709.0
8,0.3978981822,96,15960.0,100000.0,0.0357142857142857,12210390.0,766760.0,12451455.0,11684694.0,0.0,1698562.0,3364818.0,6941291.0,2442933.0,4498358.0,100000.0,False,False,1.0,499500.0
4,0.3215924557,0,0.0,100000.0,0.1964285714285714,8804177.0,8787117.0,9536393.0,8652212.0,250984.0,1866060.0,4954353.0,10554395.0,4167281.0,6387114.0,400000.0,False,True,1.0,1437781.0
3,0.3044278231,17,2968.0,30000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775287.0,0.0,0.0,150000.0,False,False,1.0,16200.0
0,0.3407679016,0,0.0,20000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418469.0,92356.0,326113.0,20000.0,False,False,1.0,13690.0
224,0.3144315725,26,31523.31,50000.0,0.3571428571428571,899482.0,142560.0,899482.0,756921.0,129342.0,2650.0,164166.0,2122601.0,556751.0,1565850.0,95400.0,False,True,1.0,53154.0
5,0.3197537313,32,4020.0,15000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482554.0,100266.0,382288.0,50000.0,False,False,1.0,4400.0
3,0.4300925799,53,5130.0,40000.0,0.3035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43669926.0,0.0,0.0,40000.0,False,False,1.0,2279366.0
0,0.0,0,0.0,20000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6299741.0,0.0,0.0,510000.0,False,False,0.0,2220.0
149,0.306579662,59,599964.04,1000000.0,0.25,17393100.0,8323613.0,29982373.0,13827000.0,6800000.0,6549534.0,8308228.0,60353105.0,15131284.0,45221821.0,3500000.0,False,False,0.9908762242,720.0
90,0.0,0,0.0,80000.0,0.1964285714285714,3086915.0,432712.0,5257088.0,4802755.0,26000.0,2313621.0,575072.0,5641135.0,2628686.0,3012449.0,990000.0,False,False,0.0,180000.0
25,0.5137842151,2,16651.38,270000.0,0.1964285714285714,28174597.0,4083478.0,28497919.0,10753712.0,0.0,14180123.0,13675363.0,33399059.0,16507519.0,16891540.0,421330.0,False,False,1.0,53400.0
5,0.4169420833,10,5297.34,40000.0,0.3035714285714285,3228866.0,99844.0,3375265.0,3238795.0,41626.0,417267.0,345926.0,3795623.0,2884296.0,911327.0,95000.0,False,True,1.0,32400.0
8,0.0,0,0.0,300000.0,0.25,12674791.0,5057881.0,12919872.0,1776496.0,20120.0,2057802.0,6021237.0,21776276.0,10089643.0,11686633.0,80000.0,False,True,0.0,689261.0
3,0.0,0,0.0,75000.0,0.1964285714285714,1935776.0,785204.0,5117024.0,4331820.0,0.0,1070133.0,802023.0,2845529.0,-924202.0,3769731.0,200000.0,False,True,0.0,224400.0
43,0.0,0,0.0,350000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54458847.0,0.0,0.0,10000.0,False,False,0.0,6800.0
0,0.580401561,10,1500.0,80000.0,0.0892857142857142,27697694.0,15721577.0,52061700.0,25006712.0,14083368.0,8678912.0,11131133.0,57405770.0,25360557.0,32045213.0,300000.0,False,False,1.0,1782205.0
6,0.3179461769,46,12820.66,51000.0,0.1964285714285714,1664777.0,740336.0,1666109.0,925772.0,221954.0,413103.0,379602.0,3051901.0,739982.0,2311919.0,30000.0,False,False,0.956883647,19980.0
35,0.0,0,0.0,2300000.0,0.1785714285714285,69544664.0,48777418.0,71833581.0,20930562.0,2125600.0,26041692.0,42951142.0,73301644.0,26350029.0,46951615.0,3600000.0,False,False,0.0,15728302.0
42,0.0,0,0.0,331000.0,0.1428571428571428,12180931.0,9784101.0,12758967.0,7382989.0,0.0,4006604.0,7843018.0,43053130.0,18207173.0,24845957.0,100000.0,False,False,0.0,379500.0
14,0.4647874707,78,255188.06,1150000.0,0.1964285714285714,23284637.0,12592908.0,25397862.0,1091865.0,5303333.0,8348067.0,2495096.0,69699377.0,30352686.0,39346691.0,1000000.0,False,False,1.0,2144744.0
11,0.0,0,0.0,1300000.0,0.2857142857142857,81183193.0,7513352.0,81199464.0,73686112.0,0.0,66746715.0,8125603.0,109615316.0,35964465.0,73650851.0,3000000.0,True,False,0.0,10329957.0
42,0.378283575,22,66500.0,800000.0,0.1428571428571428,32545504.0,10942654.0,38448213.0,15452111.0,11702800.0,15358844.0,13351057.0,81491476.0,30575602.0,50915874.0,1000000.0,False,False,0.5966656488,7547556.0
61,0.3080736662,0,0.0,180000.0,0.3035714285714285,11421120.0,789930.0,21609996.0,20413889.0,0.0,4910710.0,0.0,9666235.0,4399095.0,5267140.0,1000000.0,False,True,1.0,797468.0
87,0.5702175202,0,0.0,100000.0,0.2321428571428571,13864993.0,5844768.0,25652823.0,19603823.0,182132.0,4843314.0,6650978.0,26725224.0,9592924.0,17132300.0,2000000.0,True,False,0.0386984438,280195.0
60,0.4485772496,36,368372.0,1500000.0,0.1428571428571428,15137953.0,4037292.0,15711858.0,10642497.0,121212.0,4114616.0,6444354.0,38358935.0,9120993.0,29237942.0,1000000.0,False,False,0.9882213279,3685387.0
3,0.103023356,0,0.0,150000.0,0.1071428571428571,10001646.0,1541922.0,10170948.0,8629026.0,123398.0,3804796.0,6046490.0,22145492.0,8710983.0,13434509.0,50000.0,False,False,1.0,16200.0
12,0.257891944,141,28237.07,80000.0,0.25,11516513.0,2674231.0,11992481.0,9318249.0,0.0,9833008.0,1652769.0,10116189.0,4564224.0,5551965.0,150000.0,False,False,0.7377491311,326780.0
4,0.4481176357,0,15600.0,30000.0,0.4464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241128.0,0.0,0.0,20000.0,False,False,1.0,2640.0
5,0.2313322928,0,0.0,50000.0,0.25,2848940.0,488457.0,3034453.0,2445121.0,278500.0,1088164.0,1314676.0,2943404.0,1809944.0,1133460.0,230000.0,False,True,1.0,104000.0
8,0.2633394156,0,0.0,180000.0,0.1607142857142857,7554770.0,3039812.0,8647185.0,5598953.0,0.0,3592403.0,548335.0,9930925.0,5182888.0,4748037.0,1000000.0,False,False,1.0,622076.0
26,0.4276609899,46,15074.1,110000.0,0.5178571428571428,501414.0,281546.0,540261.0,143447.0,58319.0,302201.0,162031.0,1941357.0,1367586.0,573771.0,100000.0,False,True,1.0,720.0
21,0.1968734375,0,0.0,100000.0,0.1071428571428571,6787514.0,610645.0,7195638.0,4531097.0,0.0,2854285.0,214385.0,13213034.0,11684292.0,1528742.0,1500000.0,False,False,1.0,1449079.0
137,0.3204619655,0,0.0,45000.0,0.25,11579375.0,11221924.0,20534906.0,4421450.0,2675937.0,3654148.0,7668288.0,31169500.0,13387236.0,17782264.0,100000.0,False,True,0.6322634781,495825.0
175,0.4870038127,20,286602.51,1300000.0,0.25,29571222.0,12738111.0,34236391.0,15243199.0,2837150.0,12623624.0,7490765.0,211812085.0,76545307.0,135266778.0,8049257.0,False,False,1.0,5038104.0
5,0.2909285078,0,0.0,30000.0,0.2499999999999999,2102698.0,336549.0,2113093.0,1776544.0,0.0,231667.0,1706762.0,1318937.0,176738.0,1142199.0,300000.0,False,False,1.0,19051.0
16,0.4701973788,25,985.0,10000.0,0.4107142857142857,172097.0,20816.0,172097.0,151281.0,0.0,68748.0,64135.0,581717.0,161669.0,420048.0,99800.0,False,False,1.0,2200.0
6,0.370447995,0,0.0,250000.0,0.1964285714285714,12112685.0,1439657.0,12850951.0,11411294.0,115029.0,2825337.0,8693229.0,14062790.0,4875740.0,9187050.0,400000.0,False,True,1.0,127055.0
21,0.4720463136,8,33706.67,500000.0,0.25,14318157.0,1956226.0,18479006.0,16522780.0,212079.0,5763982.0,7528916.0,24041345.0,8981157.0,15060188.0,500000.0,False,False,0.983211249,2327210.0
0,0.3438945006,0,0.0,100000.0,0.0357142857142857,9145936.0,1894556.0,9147367.0,7252810.0,0.0,3841848.0,1049676.0,8856332.0,5297008.0,3559324.0,80000.0,False,False,1.0,9990.0
20,0.3437710423,68,80842.7,800000.0,0.25,25004270.0,1103515.0,26102043.0,24704695.0,365800.0,6896251.0,16523466.0,75593780.0,16423107.0,59170673.0,450000.0,False,True,1.0,6082036.0
3,0.4297211727,0,0.0,15000.0,0.3571428571428571,222288.0,92198.0,272288.0,180089.0,0.0,124572.0,95363.0,545680.0,158497.0,387183.0,100000.0,False,True,1.0,12277.0
0,0.0,0,0.0,180000.0,0.2142857142857142,5603545.0,2982779.0,5630157.0,1514757.0,30000.0,3807664.0,1135100.0,3471942.0,1076420.0,2395522.0,600000.0,False,False,1.0,187156.0
4,0.5492659285,8,33660.0,240000.0,0.1964285714285714,6224836.0,2829515.0,6246108.0,1206880.0,2110000.0,1508642.0,1133644.0,4979335.0,2199683.0,2779652.0,600000.0,False,False,1.0,5400.0
0,0.6493551247,0,0.0,20000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24469614.0,0.0,0.0,60000.0,False,False,1.0,23737888.0
81,0.3553814561,35,23641.01,60000.0,0.1964285714285714,1554054.0,443281.0,1765257.0,1321976.0,0.0,464253.0,483022.0,4899208.0,1940809.0,2958399.0,99800.0,False,True,1.0,14580.0
17,0.2171587646,0,0.0,15000.0,0.4464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261723.0,0.0,0.0,500000.0,False,False,1.0,9720.0
4,0.382102052,19,36736.13,380000.0,0.0892857142857142,63220976.0,61446010.0,64437727.0,1376433.0,0.0,20544058.0,30510478.0,200771296.0,36737624.0,164033672.0,350000.0,False,False,1.0,26782545.0
3,0.6083744908,0,0.0,15000.0,0.1964285714285714,8889859.0,823143.0,8927816.0,8927816.0,150500.0,203351.0,707190.0,8211664.0,2799455.0,5412209.0,70000.0,False,True,1.0,99000.0
15,0.5458447443,0,0.0,15000.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39147.0,0.0,0.0,60000.0,False,True,1.0,11880.0
3,0.5183337743,0,0.0,170000.0,0.0892857142857142,23596089.0,8947368.0,25855472.0,16514563.0,4790000.0,16626182.0,4653867.0,26879039.0,10941815.0,15937224.0,4000000.0,False,False,1.0,2216642.0
9,0.4690957976,0,0.0,60000.0,0.25,848318.0,405417.0,867623.0,500848.0,50300.0,125135.0,695449.0,1381561.0,174864.0,1206697.0,20000.0,False,False,1.0,14520.0
12,0.3508300002,0,0.0,200000.0,0.1428571428571428,9437778.0,6548251.0,10138865.0,1134823.0,3364187.0,5206627.0,2639862.0,43435856.0,12902641.0,30533215.0,583490.0,False,False,0.9880073335,3295812.0
2,0.4195278983,8,19814.4,60000.0,0.1428571428571428,933518.0,430337.0,933518.0,503181.0,0.0,0.0,708196.0,2173222.0,535683.0,1637539.0,300000.0,False,False,1.0,87400.0
8,0.23149085,224,60869.95,200000.0,0.1607142857142857,5110888.0,28570.0,5291423.0,5154000.0,0.0,2435477.0,816960.0,12442021.0,5391737.0,7050284.0,100000.0,False,False,1.0,678071.0
3,0.4380159577,6,10644.89,25000.0,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866601.0,0.0,0.0,150000.0,False,True,1.0,2618.0
3,0.5082655829,0,0.0,80000.0,0.0892857142857142,45284027.0,26713004.0,97333024.0,52792209.0,18795366.0,0.0,15318842.0,100943844.0,89878638.0,11065206.0,10354000.0,False,False,1.0,6250365.0
15,0.4745325714,0,0.0,210000.0,0.125,3935401.0,439099.0,3945401.0,3506302.0,0.0,0.0,1776325.0,6551314.0,4468504.0,2082810.0,400000.0,False,False,1.0,15200.0
4,0.3642143965,0,0.0,10000.0,0.2499999999999999,204288.0,16985.0,204288.0,59602.0,0.0,22532.0,39139.0,344053.0,0.0,0.0,100000.0,False,False,1.0,4400.0
0,0.0,0,0.0,150000.0,0.1071428571428571,1237998.0,489626.0,1438403.0,948777.0,140336.0,779948.0,195946.0,4041348.0,2163727.0,1877621.0,25000.0,False,False,0.0,2160.0
24,0.1403135969,0,0.0,70000.0,0.1607142857142857,42622032.0,4278645.0,45161595.0,36685690.0,2940799.0,23589882.0,13461237.0,28422500.0,12902989.0,15519511.0,1000000.0,False,False,0.9771069425,1771854.0
5,0.4050872901,52,46501.19,30000.0,0.3035714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233846.0,0.0,0.0,0.0,False,True,1.0,11891.0
6,0.4367960702,41,21826.38,93000.0,0.0892857142857142,6680278.0,1168214.0,6764549.0,5596335.0,160614.0,3403036.0,6764549.0,13676139.0,6911846.0,6764293.0,700000.0,False,False,0.9095760159,284800.0
0,0.0,0,0.0,100000.0,0.2678571428571428,598319.0,353158.0,598319.0,245161.0,0.0,490596.0,43680.0,622321.0,254440.0,367881.0,0.0,False,False,0.0,1080.0
4,0.0,0,0.0,50000.0,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4028116.0,0.0,0.0,550000.0,False,True,0.0,54000.0
5,0.0,0,0.0,40000.0,0.0892857142857142,34072113.0,32265283.0,35273111.0,3007827.0,0.0,14793627.0,16134645.0,44587276.0,10612185.0,33975091.0,200000.0,False,False,0.0,4599697.0
4,0.2955313769,0,0.0,50000.0,0.0892857142857142,2086476.0,1963467.0,2093467.0,130000.0,0.0,916484.0,521614.0,4311053.0,1558954.0,2752099.0,130000.0,False,False,1.0,41400.0
62,0.0,0,0.0,60000.0,0.3571428571428571,1007659.0,386767.0,1198807.0,253649.0,62910.0,752062.0,67800.0,4217666.0,1899182.0,2318484.0,100000.0,False,True,0.0,33000.0
690,0.4210653684,40,98698.7,400000.0,0.25,11521214.0,8313088.0,11713626.0,2258771.0,932000.0,3114957.0,3032918.0,13199410.0,2420344.0,10779066.0,1300000.0,False,False,0.9973025608,1915677.0
7,0.4280845933,17,134163.27,600000.0,0.0892857142857142,10066659.0,3316809.0,13114259.0,6322783.0,1275000.0,3984208.0,3710289.0,22898154.0,5636945.0,17261209.0,8050000.0,False,False,0.998232135,3142727.0
8,0.0,0,0.0,48000.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868950.0,0.0,0.0,78800.0,False,True,0.0,13200.0
67,0.0,0,0.0,50000.0,0.1964285714285714,24618770.0,1169764.0,42576493.0,18489257.0,5169141.0,5845250.0,18244767.0,19549226.0,10885010.0,8664216.0,850000.0,False,False,0.0,17800.0
3,0.5131852619,0,0.0,45000.0,0.1428571428571428,378525.0,161107.0,432192.0,271084.0,0.0,132520.0,184024.0,2714225.0,0.0,0.0,20000.0,False,False,1.0,16280.0
0,0.0,0,0.0,125000.0,0.1964285714285714,11348522.0,7182875.0,25254548.0,16082419.0,292050.0,2210705.0,2192385.0,18679954.0,5875072.0,12804882.0,939687.0,True,False,0.0,0.0
3,0.0,0,0.0,250000.0,0.25,85663229.0,60655809.0,114695964.0,43188525.0,19217461.0,28554987.0,33469841.0,214578169.0,114719403.0,99858766.0,28000.0,False,False,0.0,0.0
116,0.4615279655,9,3197.37,30000.0,0.0892857142857142,167377.0,25064.0,199566.0,174502.0,0.0,123885.0,34657.0,2749829.0,751663.0,1998166.0,10000.0,False,False,0.9999998624,14520.0
3,0.5633860075,1,1071.42,600000.0,0.0892857142857142,150102261.0,108667797.0,153301573.0,39372864.0,6162580.0,52878208.0,86485047.0,189476158.0,44849875.0,144626283.0,450000.0,False,False,1.0,20397345.0
18,0.536226416,0,0.0,60000.0,0.3035714285714285,1816684.0,720184.0,5720184.0,5000000.0,0.0,1735494.0,0.0,498223.0,-168763.0,666986.0,5000000.0,False,True,1.0,93523.0
0,0.0,0,0.0,70000.0,0.0357142857142857,6467534.0,5946642.0,7221378.0,554705.0,0.0,4654006.0,3660119.0,38547815.0,13756623.0,24791192.0,88000.0,False,False,0.0,2958323.0
149,0.2459008511,222,94801.68,350000.0,0.1964285714285714,11887253.0,3025731.0,13698767.0,4920965.0,4167000.0,2303218.0,2744995.0,14762262.0,7127474.0,7634788.0,1425000.0,False,False,1.0,149385.0
15,0.369247873,60,111317.29,250000.0,0.2857142857142857,1594142.0,7497437.0,18917337.0,9439399.0,1980000.0,6576243.0,6880401.0,23996953.0,13011148.0,10985805.0,300000.0,False,True,0.9362682998,682894.0
48,0.4849830862,119,853399.2,450000.0,0.25,2170405.0,746848.0,2573567.0,1826719.0,0.0,1126698.0,984461.0,17415430.0,1560732.0,15854698.0,600000.0,False,False,0.0683746465,1863273.0
14,0.4888255182,0,0.0,10000.0,0.4821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396973.0,0.0,0.0,40000.0,True,False,1.0,0.0
0,0.0040016431,0,12560.0,300000.0,0.4107142857142857,2131216.0,2280457.0,2131216.0,19065.0,78352.0,1422449.0,181747.0,4062619.0,422928.0,3639691.0,100000.0,False,True,1.0,7920.0
3,0.1818755793,0,0.0,70000.0,0.1071428571428571,2895822.0,1910158.0,4575716.0,2665557.0,46966.0,177857.0,299281.0,3105762.0,1383156.0,1722606.0,60000.0,False,False,1.0,1087215.0
0,0.0,0,0.0,40000.0,0.3035714285714285,226874.0,204088.0,266180.0,37066.0,31500.0,59791.0,160074.0,317524.0,0.0,0.0,15500000.0,True,False,0.0,11581488.0
0,0.6285771776,0,2640.0,50000.0,0.125,3100433.0,4877236.0,6048887.0,113151.0,2396337.0,1026750.0,1256417.0,11593568.0,6330134.0,5263434.0,80000.0,False,False,1.0,0.0
8,0.4191883717,0,3293.34,100000.0,0.1428571428571428,1625686.0,1521442.0,2067465.0,5054.0,418214.0,295603.0,902507.0,6032091.0,0.0,0.0,10000.0,False,False,1.0,16280.0
4,0.2056178239,0,0.0,160000.0,0.0535714285714285,4433096.0,2200921.0,4517091.0,2316169.0,0.0,1027255.0,2187561.0,8833287.0,7759498.0,1073789.0,587590.0,False,False,1.0,285000.0
4,0.5082437244,0,0.0,100000.0,0.0892857142857142,5765922.0,1784299.0,7379899.0,3575520.0,912500.0,3408201.0,2306292.0,9636864.0,3851066.0,5785798.0,100000.0,False,False,1.0,405000.0
4,0.0,0,0.0,1800000.0,0.2142857142857142,797071130.0,476069297.0,1346295935.0,539356891.0,27581755.0,197411840.0,426986478.0,2218816229.0,837610879.0,1381205350.0,9000.0,True,False,0.0,0.0
0,0.5314770587,0,0.0,15000.0,0.4464285714285714,83251.0,63251.0,83251.0,20000.0,0.0,96772.0,63251.0,0.0,0.0,0.0,50000.0,True,True,1.0,720.0
17,0.6030265525,0,3194.67,20000.0,0.0892857142857142,14044383.0,3061790.0,19096174.0,13465508.0,0.0,4917132.0,1851384.0,25026591.0,8150641.0,16875950.0,10000000.0,False,False,1.0,255000.0
2,0.576866695,0,0.0,80000.0,0.0892857142857142,1658585.0,779000.0,1663209.0,884208.0,323568.0,384225.0,538891.0,3237102.0,1255895.0,1981207.0,200000.0,False,False,1.0,245417.0
0,0.4795967718,6,1323.32,200000.0,0.2499999999999999,2114343.0,1473832.0,6825964.0,5352131.0,0.0,60045.0,4636815.0,5210243.0,5196748.0,13495.0,200000.0,False,True,1.0,5280.0
4,0.5626921338,0,0.0,50000.0,0.2142857142857142,600047.0,25032.0,632780.0,607747.0,0.0,45021.0,61098.0,209247.0,199929.0,9318.0,1500000.0,False,True,1.0,697195.0
40,0.4932755544,0,0.0,600000000.0,0.1428571428571428,154136772.0,115912728.0,230312860.0,111149080.0,38540824.0,61402159.0,36601267.0,460528495.0,429688999.0,30839496.0,100000000.0,False,False,0.9526697043,1888000.0
0,0.3887629604,0,0.0,49000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17557920.0,0.0,0.0,100000.0,False,False,1.0,7560.0
25,0.4425747526,0,9769.12,70000.0,0.2321428571428571,3952577.0,980455.0,3985568.0,124785.0,345500.0,0.0,2181137.0,3347389.0,3332912.0,14477.0,120000.0,False,False,0.975464997,59400.0
4,0.4794692175,18,54535.26,100000.0,0.0892857142857142,551493.0,225850.0,551493.0,267781.0,42886.0,133560.0,108133.0,1853472.0,441060.0,1412412.0,10000.0,False,False,1.0,19980.0
0,0.4434504179,0,65797.0,90000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,False,False,1.0,6568433.0
4,0.5643683209,0,0.0,5000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535204.0,0.0,0.0,200000.0,False,False,1.0,108900.0
4,0.5919934649,0,0.0,100000.0,0.1964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8546762.0,0.0,0.0,96000.0,False,True,1.0,10800.0
7,0.0550653092,0,0.0,150000.0,0.3571428571428571,2590555.0,1168749.0,2590555.0,1421806.0,293000.0,1590290.0,97049.0,12017182.0,4603836.0,7413346.0,600000.0,False,True,1.0,9680.0
19,0.627481068,0,102962.08,500000.0,0.2678571428571428,561863.0,1602878.0,849544.0,711019.0,0.0,146640.0,356855.0,12976622.0,6193669.0,6782953.0,200000.0,False,False,1.0,21180.0
484,0.5662969152,0,19973.34,100000.0,0.2678571428571428,13864993.0,5844768.0,25652823.0,19603823.0,182132.0,4843314.0,6650978.0,26725224.0,9592924.0,17132300.0,2000000.0,True,False,1.0,280195.0
26,0.0,0,0.0,50000.0,0.125,1208638.0,443240.0,1243240.0,800000.0,0.0,747781.0,329881.0,1753675.0,1082553.0,671122.0,300000.0,False,False,0.0,20940.0
6,0.3720908912,0,0.0,50000.0,0.0892857142857142,18358654.0,10957092.0,19062487.0,4675864.0,3429531.0,9855713.0,7227256.0,51990978.0,19080988.0,32909990.0,600000.0,False,False,1.0,5400.0
3,0.3533614354,0,0.0,80000.0,0.1964285714285714,18358654.0,10957092.0,19062487.0,4675864.0,3429531.0,9855713.0,7227256.0,51990978.0,19080988.0,32909990.0,600000.0,False,False,1.0,5400.0
0,0.3985615944,0,5861.75,40000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24326436.0,0.0,0.0,10000.0,False,False,1.0,450000.0
